# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 16067 8 9214 53 2628268 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/RadioButtonGroup/README.md.66bca25f34e8.html
DUPTYPE_WITHIN_SAME_TREE -16067 8 9214 53 2622445 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/RadioButtonGroup/README.md.html
DUPTYPE_FIRST_OCCURRENCE 16311 8 9214 53 2628341 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/RadioButtonGroup/README.md.212f613e9912.html
DUPTYPE_WITHIN_SAME_TREE -16311 8 9214 53 2623455 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/RadioButtonGroup/README.md.html
DUPTYPE_FIRST_OCCURRENCE 14875 7 9215 53 2496164 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Styles.571c674978d2.js
DUPTYPE_WITHIN_SAME_TREE -14875 7 9215 53 2491587 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Styles.js
DUPTYPE_WITHIN_SAME_TREE -14875 8 9215 53 3802052 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Styles.js
DUPTYPE_WITHIN_SAME_TREE -14875 8 9215 53 3808058 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Styles.571c674978d2.js
DUPTYPE_FIRST_OCCURRENCE 10293 5 9231 53 2496288 5 /openedx/staticfiles/js/vendor/pdfjs/locale/th/viewer.18366b97e7ed.properties
DUPTYPE_WITHIN_SAME_TREE -10293 6 9231 53 3802198 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/th/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10293 6 9231 53 3808569 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/th/viewer.18366b97e7ed.properties
DUPTYPE_WITHIN_SAME_TREE -10293 5 9231 53 2491733 5 /openedx/staticfiles/js/vendor/pdfjs/locale/th/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 10271 5 9258 53 2496266 5 /openedx/staticfiles/js/vendor/pdfjs/locale/si/viewer.dd49b2a0be13.properties
DUPTYPE_WITHIN_SAME_TREE -10271 6 9258 53 3808547 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/si/viewer.dd49b2a0be13.properties
DUPTYPE_WITHIN_SAME_TREE -10271 6 9258 53 3802154 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/si/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10271 5 9258 53 2491689 5 /openedx/staticfiles/js/vendor/pdfjs/locale/si/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 6457 3 9288 53 2629356 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/data_download.9ad67b2c18dd.html
DUPTYPE_WITHIN_SAME_TREE -6457 3 9288 53 2621513 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/data_download.html
DUPTYPE_FIRST_OCCURRENCE 2289 2 9304 53 2497801 5 /openedx/staticfiles/js/views/image_field.e0f1c1dfa15f.js
DUPTYPE_WITHIN_SAME_TREE -2289 2 9304 53 2495139 5 /openedx/staticfiles/js/views/image_field.js
DUPTYPE_FIRST_OCCURRENCE 10191 5 9305 53 2496262 5 /openedx/staticfiles/js/vendor/pdfjs/locale/hi-IN/viewer.273f7891dc54.properties
DUPTYPE_WITHIN_SAME_TREE -10191 6 9305 53 3808543 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/hi-IN/viewer.273f7891dc54.properties
DUPTYPE_WITHIN_SAME_TREE -10191 6 9305 53 3802146 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/hi-IN/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10191 5 9305 53 2491681 5 /openedx/staticfiles/js/vendor/pdfjs/locale/hi-IN/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 3975 3 9334 53 2497141 5 /openedx/staticfiles/common/js/discussion/discussion.dfbd2f04e19f.js
DUPTYPE_WITHIN_SAME_TREE -3975 3 9334 53 2494344 5 /openedx/staticfiles/common/js/discussion/discussion.js
DUPTYPE_WITHIN_SAME_TREE -3975 4 9334 53 3802580 5 /openedx/staticfiles/studio/common/js/discussion/discussion.js
DUPTYPE_WITHIN_SAME_TREE -3975 4 9334 53 3809513 5 /openedx/staticfiles/studio/common/js/discussion/discussion.dfbd2f04e19f.js
DUPTYPE_FIRST_OCCURRENCE 10235 5 9350 53 2496264 5 /openedx/staticfiles/js/vendor/pdfjs/locale/mr/viewer.d4d81f13eff3.properties
DUPTYPE_WITHIN_SAME_TREE -10235 6 9350 53 3808545 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/mr/viewer.d4d81f13eff3.properties
DUPTYPE_WITHIN_SAME_TREE -10235 6 9350 53 3802150 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/mr/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10235 5 9350 53 2491685 5 /openedx/staticfiles/js/vendor/pdfjs/locale/mr/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 9029 4 9353 53 3809721 5 /openedx/staticfiles/studio/js/views/settings/advanced.4893fc83e36e.js
DUPTYPE_WITHIN_SAME_TREE -9029 4 9353 53 3803191 5 /openedx/staticfiles/studio/js/views/settings/advanced.js
DUPTYPE_FIRST_OCCURRENCE 4187 3 9402 53 2497124 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/date-utils.d18a3cf9c236.js
DUPTYPE_WITHIN_SAME_TREE -4187 4 9402 53 3802552 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/date-utils.js
DUPTYPE_WITHIN_SAME_TREE -4187 4 9402 53 3809336 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/date-utils.d18a3cf9c236.js
DUPTYPE_WITHIN_SAME_TREE -4187 3 9402 53 2494316 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/date-utils.js
DUPTYPE_FIRST_OCCURRENCE 2221 2 9420 53 30808586 5 /openedx/staticfiles/js/vendor/jquery.event.drop-2.2.0f5cc7ea6c32.js
DUPTYPE_WITHIN_SAME_TREE -2221 2 9420 53 30806197 5 /openedx/staticfiles/js/vendor/jquery.event.drop-2.2.js
DUPTYPE_WITHIN_SAME_TREE -2221 3 9420 53 3409862 5 /openedx/staticfiles/studio/js/vendor/jquery.event.drop-2.2.js
DUPTYPE_WITHIN_SAME_TREE -2221 3 9420 53 3409982 5 /openedx/staticfiles/studio/js/vendor/jquery.event.drop-2.2.0f5cc7ea6c32.js
DUPTYPE_FIRST_OCCURRENCE 1329 1 9441 53 2498410 5 /openedx/staticfiles/templates/main.191fad8c901b.html
DUPTYPE_WITHIN_SAME_TREE -1329 1 9441 53 2495677 5 /openedx/staticfiles/templates/main.html
DUPTYPE_FIRST_OCCURRENCE 14865 7 9463 53 2496160 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Entities.8102e6520bb4.js
DUPTYPE_WITHIN_SAME_TREE -14865 8 9463 53 3808054 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Entities.8102e6520bb4.js
DUPTYPE_WITHIN_SAME_TREE -14865 8 9463 53 3802048 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Entities.js
DUPTYPE_WITHIN_SAME_TREE -14865 7 9463 53 2491583 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Entities.js
DUPTYPE_FIRST_OCCURRENCE 16061 8 9472 53 2628286 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Pagination/README.md.96b3ade019e8.html
DUPTYPE_WITHIN_SAME_TREE -16061 8 9472 53 2622470 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Pagination/README.md.html
DUPTYPE_FIRST_OCCURRENCE 16305 8 9472 53 2628356 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Pagination/README.md.9fa657bde626.html
DUPTYPE_WITHIN_SAME_TREE -16305 8 9472 53 2623476 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Pagination/README.md.html
DUPTYPE_FIRST_OCCURRENCE 14667 6 9527 53 3807464 5 /openedx/staticfiles/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.7df85f9515cd.mo
DUPTYPE_WITHIN_SAME_TREE -14667 6 9527 53 3801700 5 /openedx/staticfiles/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14667 7 9527 53 3805229 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14667 7 9527 53 3808509 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.7df85f9515cd.mo
DUPTYPE_FIRST_OCCURRENCE 12309 5 9534 53 3807583 5 /openedx/staticfiles/xblock/resources/recommender/static/css/tooltipster.ab87e4fdec26.css
DUPTYPE_WITHIN_SAME_TREE -12309 5 9534 53 3801756 5 /openedx/staticfiles/xblock/resources/recommender/static/css/tooltipster.css
DUPTYPE_WITHIN_SAME_TREE -12309 6 9534 53 3804341 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/tooltipster.css
DUPTYPE_WITHIN_SAME_TREE -12309 6 9534 53 3808947 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/tooltipster.ab87e4fdec26.css
DUPTYPE_FIRST_OCCURRENCE 4833 3 9558 53 2497431 5 /openedx/staticfiles/js/learner_dashboard/models/course_card_model.7964f828ded2.js
DUPTYPE_WITHIN_SAME_TREE -4833 3 9558 53 2495193 5 /openedx/staticfiles/js/learner_dashboard/models/course_card_model.js
DUPTYPE_FIRST_OCCURRENCE 2375 2 9561 53 3675920 5 /openedx/staticfiles/proctoring/js/exam_action_handler.785a7cb1a2e9.js
DUPTYPE_WITHIN_SAME_TREE -2375 5 9561 53 2628885 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/exam_action_handler.785a7cb1a2e9.js
DUPTYPE_WITHIN_SAME_TREE -2375 3 9561 53 3804289 5 /openedx/staticfiles/studio/proctoring/js/exam_action_handler.js
DUPTYPE_WITHIN_SAME_TREE -2375 2 9561 53 3675322 5 /openedx/staticfiles/proctoring/js/exam_action_handler.js
DUPTYPE_WITHIN_SAME_TREE -2375 5 9561 53 2622001 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/exam_action_handler.js
DUPTYPE_WITHIN_SAME_TREE -2375 3 9561 53 3810187 5 /openedx/staticfiles/studio/proctoring/js/exam_action_handler.785a7cb1a2e9.js
DUPTYPE_FIRST_OCCURRENCE 10291 5 9601 53 2496324 5 /openedx/staticfiles/js/vendor/pdfjs/locale/te/viewer.44f133927879.properties
DUPTYPE_WITHIN_SAME_TREE -10291 6 9601 53 3808605 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/te/viewer.44f133927879.properties
DUPTYPE_WITHIN_SAME_TREE -10291 5 9601 53 2491805 5 /openedx/staticfiles/js/vendor/pdfjs/locale/te/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10291 6 9601 53 3802270 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/te/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 10119 5 9602 53 2496336 5 /openedx/staticfiles/js/vendor/pdfjs/locale/as/viewer.a86aa1bf04ca.properties
DUPTYPE_WITHIN_SAME_TREE -10119 6 9602 53 3802294 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/as/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10119 5 9602 53 2491829 5 /openedx/staticfiles/js/vendor/pdfjs/locale/as/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10119 6 9602 53 3808617 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/as/viewer.a86aa1bf04ca.properties
DUPTYPE_FIRST_OCCURRENCE 12303 5 9606 53 3801757 5 /openedx/staticfiles/xblock/resources/recommender/static/css/introjs.css
DUPTYPE_WITHIN_SAME_TREE -12303 6 9606 53 3808948 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/introjs.fb7c48811ebe.css
DUPTYPE_WITHIN_SAME_TREE -12303 6 9606 53 3804342 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/introjs.css
DUPTYPE_WITHIN_SAME_TREE -12303 5 9606 53 3807584 5 /openedx/staticfiles/xblock/resources/recommender/static/css/introjs.fb7c48811ebe.css
DUPTYPE_FIRST_OCCURRENCE 1093 1 9608 53 30808663 5 /openedx/staticfiles/js/customwmd.271a1a0699fc.js
DUPTYPE_WITHIN_SAME_TREE -1093 1 9608 53 30807881 5 /openedx/staticfiles/js/customwmd.js
DUPTYPE_FIRST_OCCURRENCE 6751 4 9627 53 2497005 5 /openedx/staticfiles/common/js/components/views/feedback.56cf425915ca.js
DUPTYPE_WITHIN_SAME_TREE -6751 5 9627 53 3809113 5 /openedx/staticfiles/studio/common/js/components/views/feedback.56cf425915ca.js
DUPTYPE_WITHIN_SAME_TREE -6751 4 9627 53 2494377 5 /openedx/staticfiles/common/js/components/views/feedback.js
DUPTYPE_WITHIN_SAME_TREE -6751 5 9627 53 3802613 5 /openedx/staticfiles/studio/common/js/components/views/feedback.js
DUPTYPE_FIRST_OCCURRENCE 14927 7 9642 53 2496215 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/KeyboardNavigation.e65044fdeba1.js
DUPTYPE_WITHIN_SAME_TREE -14927 8 9642 53 3802105 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/KeyboardNavigation.js
DUPTYPE_WITHIN_SAME_TREE -14927 8 9642 53 3808109 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/KeyboardNavigation.e65044fdeba1.js
DUPTYPE_WITHIN_SAME_TREE -14927 7 9642 53 2491640 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/KeyboardNavigation.js
DUPTYPE_FIRST_OCCURRENCE 14685 6 9662 53 3807476 5 /openedx/staticfiles/xblock/resources/poll/translations/es_419/LC_MESSAGES/text.8321c2077e18.mo
DUPTYPE_WITHIN_SAME_TREE -14685 6 9662 53 3801720 5 /openedx/staticfiles/xblock/resources/poll/translations/es_419/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14685 7 9662 53 3805249 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/es_419/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14685 7 9662 53 3808521 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/es_419/LC_MESSAGES/text.8321c2077e18.mo
DUPTYPE_FIRST_OCCURRENCE 8077 4 9680 53 2629211 5 /openedx/staticfiles/studio-frontend/src/data/actions/assets.daa718a2b681.js
DUPTYPE_WITHIN_SAME_TREE -8077 4 9680 53 2622811 5 /openedx/staticfiles/studio-frontend/src/data/actions/assets.js
DUPTYPE_FIRST_OCCURRENCE 9023 4 9707 53 3809723 5 /openedx/staticfiles/studio/js/views/pages/course_outline.52150dabab95.js
DUPTYPE_WITHIN_SAME_TREE -9023 4 9707 53 3803194 5 /openedx/staticfiles/studio/js/views/pages/course_outline.js
DUPTYPE_FIRST_OCCURRENCE 4191 3 9760 53 2497127 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/html-utils.34d1cd1c87ef.js
DUPTYPE_WITHIN_SAME_TREE -4191 4 9760 53 3802555 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/html-utils.js
DUPTYPE_WITHIN_SAME_TREE -4191 3 9760 53 2494319 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/html-utils.js
DUPTYPE_WITHIN_SAME_TREE -4191 4 9760 53 3809339 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/html-utils.34d1cd1c87ef.js
DUPTYPE_FIRST_OCCURRENCE 2107 2 9790 53 30808539 5 /openedx/staticfiles/js/src/accessibility_tools.c43de9476866.js
DUPTYPE_WITHIN_SAME_TREE -2107 3 9790 53 1976171 5 /openedx/staticfiles/studio/js/src/accessibility_tools.js
DUPTYPE_WITHIN_SAME_TREE -2107 3 9790 53 1976348 5 /openedx/staticfiles/studio/js/src/accessibility_tools.c43de9476866.js
DUPTYPE_WITHIN_SAME_TREE -2107 2 9790 53 30805794 5 /openedx/staticfiles/js/src/accessibility_tools.js
DUPTYPE_FIRST_OCCURRENCE 12339 5 9792 53 3807534 5 /openedx/staticfiles/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud_main.d939db5dccc3.js
DUPTYPE_WITHIN_SAME_TREE -12339 5 9792 53 3801510 5 /openedx/staticfiles/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud_main.js
DUPTYPE_WITHIN_SAME_TREE -12339 6 9792 53 3808953 5 /openedx/staticfiles/studio/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud_main.d939db5dccc3.js
DUPTYPE_WITHIN_SAME_TREE -12339 6 9792 53 3804401 5 /openedx/staticfiles/studio/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud_main.js
DUPTYPE_FIRST_OCCURRENCE 4895 3 9796 53 3410175 5 /openedx/staticfiles/js/src/lms/oa_peer.a923958f3b11.js
DUPTYPE_WITHIN_SAME_TREE -4895 8 9796 53 3804575 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_peer.js
DUPTYPE_WITHIN_SAME_TREE -4895 4 9796 53 3809771 5 /openedx/staticfiles/studio/js/src/lms/oa_peer.a923958f3b11.js
DUPTYPE_WITHIN_SAME_TREE -4895 3 9796 53 3409792 5 /openedx/staticfiles/js/src/lms/oa_peer.js
DUPTYPE_WITHIN_SAME_TREE -4895 7 9796 53 3675602 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_peer.a923958f3b11.js
DUPTYPE_WITHIN_SAME_TREE -4895 4 9796 53 3803956 5 /openedx/staticfiles/studio/js/src/lms/oa_peer.js
DUPTYPE_WITHIN_SAME_TREE -4895 7 9796 53 3675393 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_peer.js
DUPTYPE_WITHIN_SAME_TREE -4895 8 9796 53 3808155 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_peer.a923958f3b11.js
DUPTYPE_FIRST_OCCURRENCE 14692 6 9798 53 3807458 5 /openedx/staticfiles/xblock/resources/poll/translations/fr/LC_MESSAGES/text.68c23f54e542.mo
DUPTYPE_WITHIN_SAME_TREE -14692 7 9798 53 3808503 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr/LC_MESSAGES/text.68c23f54e542.mo
DUPTYPE_WITHIN_SAME_TREE -14692 6 9798 53 3801690 5 /openedx/staticfiles/xblock/resources/poll/translations/fr/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14692 7 9798 53 3805219 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 2045 2 9827 53 2497790 5 /openedx/staticfiles/js/instructor_dashboard/instructor_dashboard.d90a0969f8d1.js
DUPTYPE_WITHIN_SAME_TREE -2045 2 9827 53 2494819 5 /openedx/staticfiles/js/instructor_dashboard/instructor_dashboard.js
DUPTYPE_FIRST_OCCURRENCE 14616 6 9838 53 3807432 5 /openedx/staticfiles/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.d09deabe6492.mo
DUPTYPE_WITHIN_SAME_TREE -14616 7 9838 53 3808366 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.d09deabe6492.mo
DUPTYPE_WITHIN_SAME_TREE -14616 6 9838 53 3801563 5 /openedx/staticfiles/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14616 7 9838 53 3804481 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 14530 6 9860 53 3807403 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.e156e31f092e.po
DUPTYPE_WITHIN_SAME_TREE -14530 6 9860 53 3801459 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.po
DUPTYPE_WITHIN_SAME_TREE -14530 7 9860 53 3808403 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.e156e31f092e.po
DUPTYPE_WITHIN_SAME_TREE -14530 7 9860 53 3804857 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.po
DUPTYPE_FIRST_OCCURRENCE 14697 6 9899 53 3807467 5 /openedx/staticfiles/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.16818e4de9f1.mo
DUPTYPE_WITHIN_SAME_TREE -14697 6 9899 53 3801705 5 /openedx/staticfiles/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14697 7 9899 53 3805234 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14697 7 9899 53 3808512 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.16818e4de9f1.mo
DUPTYPE_FIRST_OCCURRENCE 10239 5 10012 53 2496358 5 /openedx/staticfiles/js/vendor/pdfjs/locale/my/viewer.afcf15afeda4.properties
DUPTYPE_WITHIN_SAME_TREE -10239 6 10012 53 3802338 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/my/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10239 6 10012 53 3808639 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/my/viewer.afcf15afeda4.properties
DUPTYPE_WITHIN_SAME_TREE -10239 5 10012 53 2491873 5 /openedx/staticfiles/js/vendor/pdfjs/locale/my/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 12861 6 10016 53 2496235 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.08b692723d14.js
DUPTYPE_WITHIN_SAME_TREE -12861 7 10016 53 3802019 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.js
DUPTYPE_WITHIN_SAME_TREE -12861 7 10016 53 3808266 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.08b692723d14.js
DUPTYPE_WITHIN_SAME_TREE -12861 6 10016 53 2491554 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.js
DUPTYPE_FIRST_OCCURRENCE 16333 8 10032 53 2628291 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Table/README.md.25ecb3b571f5.html
DUPTYPE_WITHIN_SAME_TREE -16333 8 10032 53 2623013 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Table/README.md.html
DUPTYPE_FIRST_OCCURRENCE 3351 2 10042 53 2498152 5 /openedx/staticfiles/templates/course_modes/track_selection.1fae503d8aaf.html
DUPTYPE_WITHIN_SAME_TREE -3351 2 10042 53 2495948 5 /openedx/staticfiles/templates/course_modes/track_selection.html
DUPTYPE_FIRST_OCCURRENCE 7819 4 10049 53 2496596 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.487d5e5434be.js
DUPTYPE_WITHIN_SAME_TREE -7819 5 10049 53 3802365 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.js
DUPTYPE_WITHIN_SAME_TREE -7819 5 10049 53 3809065 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.487d5e5434be.js
DUPTYPE_WITHIN_SAME_TREE -7819 4 10049 53 2491900 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.js
DUPTYPE_FIRST_OCCURRENCE 12609 6 10053 53 2628482 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Modal/Modal.test.62b713884845.jsx
DUPTYPE_WITHIN_SAME_TREE -12609 6 10053 53 2622544 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Modal/Modal.test.jsx
DUPTYPE_FIRST_OCCURRENCE 10213 5 10056 53 2496308 5 /openedx/staticfiles/js/vendor/pdfjs/locale/kn/viewer.7955ae76c442.properties
DUPTYPE_WITHIN_SAME_TREE -10213 6 10056 53 3802238 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/kn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10213 6 10056 53 3808589 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/kn/viewer.7955ae76c442.properties
DUPTYPE_WITHIN_SAME_TREE -10213 5 10056 53 2491773 5 /openedx/staticfiles/js/vendor/pdfjs/locale/kn/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 9603 5 10060 53 2628858 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/util.js.1ad5dab081cc.map
DUPTYPE_WITHIN_SAME_TREE -9603 5 10060 53 2621957 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/util.js.map
DUPTYPE_FIRST_OCCURRENCE 39 1 10062 53 2498327 5 /openedx/staticfiles/bundles/AnnotatableBlockPreview.05b3a4264e5d.js
DUPTYPE_WITHIN_SAME_TREE -39 2 10062 53 3810340 5 /openedx/staticfiles/studio/bundles/AnnotatableBlockPreview.05b3a4264e5d.js
DUPTYPE_WITHIN_SAME_TREE -39 1 10062 53 2494621 5 /openedx/staticfiles/bundles/AnnotatableBlockPreview.81991a7cd0a05d5a5125.js
DUPTYPE_WITHIN_SAME_TREE -39 1 10062 53 2494668 5 /openedx/staticfiles/bundles/AnnotatableBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -39 2 10062 53 3802857 5 /openedx/staticfiles/studio/bundles/AnnotatableBlockPreview.81991a7cd0a05d5a5125.js
DUPTYPE_WITHIN_SAME_TREE -39 1 10062 53 2498280 5 /openedx/staticfiles/bundles/AnnotatableBlockPreview.81991a7cd0a05d5a5125.05b3a4264e5d.js
DUPTYPE_WITHIN_SAME_TREE -39 2 10062 53 3802904 5 /openedx/staticfiles/studio/bundles/AnnotatableBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -39 2 10062 53 3810293 5 /openedx/staticfiles/studio/bundles/AnnotatableBlockPreview.81991a7cd0a05d5a5125.05b3a4264e5d.js
DUPTYPE_FIRST_OCCURRENCE 10131 5 10070 53 2496296 5 /openedx/staticfiles/js/vendor/pdfjs/locale/bn-IN/viewer.d16947abc336.properties
DUPTYPE_WITHIN_SAME_TREE -10131 6 10070 53 3808577 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/bn-IN/viewer.d16947abc336.properties
DUPTYPE_WITHIN_SAME_TREE -10131 6 10070 53 3802214 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/bn-IN/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10131 5 10070 53 2491749 5 /openedx/staticfiles/js/vendor/pdfjs/locale/bn-IN/viewer.properties
